age,income,employment_type,housing_status,years_at_job,years_at_address,region,has_bank_account,loan_purpose,loan_amount,secured,dti,num_inquiries_6m,num_delinquencies_24m,num_collections,card_utilization,default_12m,lgd
40,50155.16,self_employed,own,0.0,6.95,suburban,1,debt_consolidation,5616.62,1,0.4454,0,0,0,0.5077,0,
70,58533.98,private,rent,7.93,2.31,metro,1,other,6119.6,0,0.4638,5,0,0,0.5482,0,
66,100196.48,private,rent,5.6,7.2,metro,1,debt_consolidation,13665.43,0,0.5568,2,1,0,0.6473,0,
43,33321.42,retired,mortgage,6.81,5.23,metro,1,debt_consolidation,12648.71,0,0.767,3,0,0,0.5282,0,
34,54041.82,private,own,4.04,5.2,suburban,1,debt_consolidation,10905.26,1,0.4915,2,1,0,,0,
29,34268.04,private,rent,6.87,5.51,suburban,1,other,22817.19,0,0.8404,4,2,0,0.6581,0,
30,28513.73,private,rent,10.89,2.26,rural,1,debt_consolidation,7946.93,0,0.644,3,0,0,0.6066,0,
42,16161.76,retired,rent,3.26,3.96,rural,1,debt_consolidation,16079.01,0,0.95,3,1,0,0.6289,0,
37,49766.15,public_sector,mortgage,7.15,8.15,metro,1,education,14348.42,0,0.6581,1,1,0,0.6415,0,
30,59208.94,private,rent,9.4,0.64,metro,1,home_improvement,17993.21,0,0.6885,6,2,0,,0,
57,50573.14,self_employed,mortgage,7.62,4.5,metro,1,debt_consolidation,19264.07,0,0.719,0,0,0,0.6848,0,
40,49850.37,self_employed,mortgage,1.07,3.14,metro,1,debt_consolidation,23441.89,1,0.7795,2,0,0,0.6948,0,
78,41357.67,self_employed,own,2.18,13.71,suburban,1,debt_consolidation,14119.95,0,0.7137,6,1,0,0.5912,1,0.5954347375658163
37,64809.23,private,mortgage,7.07,11.13,metro,1,home_improvement,22309.73,0,0.6631,1,1,0,0.4901,0,
48,33700.82,private,mortgage,9.58,2.57,metro,1,home_improvement,22986.02,0,0.8861,0,0,0,0.5709,0,
35,49993.69,private,own,8.69,13.7,metro,1,other,29529.01,0,0.8007,3,2,1,0.5483,1,0.9123204793995526
29,44203.89,private,mortgage,6.47,4.95,rural,1,other,15306.73,1,0.738,1,2,1,0.6662,0,
48,21976.38,self_employed,mortgage,3.17,8.66,rural,1,debt_consolidation,23541.43,0,0.95,0,2,0,0.416,0,
46,57203.0,private,rent,10.49,3.51,metro,1,debt_consolidation,14426.55,0,0.6228,2,1,0,0.5719,0,
20,17582.65,student,rent,2.7,5.53,suburban,1,other,7492.87,1,0.7427,2,1,0,0.6664,0,
25,67310.87,private,own,6.14,4.75,suburban,1,debt_consolidation,40088.53,0,0.8604,4,0,0,0.5621,0,
57,17690.94,public_sector,own,7.02,6.02,metro,1,education,19577.51,1,0.95,1,0,0,0.5149,0,
68,24131.76,retired,own,1.05,9.37,metro,1,debt_consolidation,4933.94,0,0.6458,2,0,0,,0,
65,26881.51,private,rent,5.61,5.26,rural,1,education,20036.67,0,0.9416,1,1,1,0.7073,0,
32,56842.13,student,mortgage,1.22,5.14,suburban,1,home_improvement,57889.85,1,0.95,1,0,0,,1,0.0
31,28548.02,private,family,7.16,8.43,metro,1,debt_consolidation,3394.41,0,0.4423,0,0,0,0.3631,0,
49,38779.91,private,rent,4.38,8.79,metro,1,small_business,9237.51,1,0.6132,1,1,0,0.7288,0,
55,54331.85,private,rent,4.4,7.09,metro,1,small_business,14460.83,0,0.6014,2,0,0,0.5649,0,
38,7757.87,unemployed,mortgage,2.14,6.92,suburban,1,debt_consolidation,4833.65,0,0.95,0,2,0,0.6536,0,
63,9400.69,retired,rent,6.72,2.73,suburban,1,small_business,4519.45,0,0.8194,2,1,0,0.7822,0,
48,47376.67,public_sector,mortgage,12.58,2.68,suburban,1,debt_consolidation,20884.08,0,0.7702,3,1,1,,0,
35,21388.73,self_employed,mortgage,0.26,5.13,rural,1,car,25291.96,1,0.95,1,1,0,0.5773,1,0.0
44,34846.02,private,family,4.2,2.19,suburban,1,other,5886.45,1,0.4751,2,0,0,0.4429,0,
34,24728.2,self_employed,own,0.0,9.94,suburban,1,debt_consolidation,20076.78,1,0.95,1,1,0,0.5852,0,
18,12954.92,private,rent,3.73,1.14,suburban,1,small_business,4482.0,1,0.7152,2,2,1,0.5559,1,0.2163189762772485
36,47968.23,retired,mortgage,2.73,2.11,suburban,1,home_improvement,28451.97,1,0.7807,0,0,0,0.6864,0,
68,51418.75,self_employed,rent,0.46,8.58,metro,1,other,10420.64,0,0.6593,3,0,0,0.7798,0,
42,77838.42,self_employed,mortgage,6.61,7.09,suburban,0,debt_consolidation,15341.64,1,0.4854,3,1,0,0.4532,0,
54,15746.26,retired,rent,2.05,7.81,metro,1,other,11459.05,0,0.95,5,2,0,0.7953,0,
38,32869.19,retired,rent,2.03,0.88,suburban,1,other,4360.89,0,0.5839,3,0,0,0.5526,0,
28,29671.68,private,family,7.23,5.12,rural,1,small_business,15529.0,0,0.8121,4,0,0,0.5354,0,
47,85394.8,self_employed,rent,0.89,7.4,metro,1,other,39692.37,0,0.8388,3,0,0,0.7479,0,
70,58491.76,self_employed,rent,0.0,2.67,suburban,1,debt_consolidation,22330.24,0,0.7576,1,2,0,0.5273,0,
32,37801.19,retired,mortgage,3.84,10.52,suburban,1,car,9711.44,0,0.6487,3,1,0,0.523,0,
34,21116.8,private,own,4.84,10.37,metro,1,debt_consolidation,2456.39,0,0.5011,3,0,0,0.5057,0,
38,46487.29,private,mortgage,6.55,5.17,metro,0,home_improvement,43900.3,0,0.95,1,0,1,0.6803,0,
68,24126.97,unemployed,rent,4.95,1.03,metro,1,car,11981.43,0,0.8,3,4,0,0.7119,1,0.779376902898205
55,26952.34,public_sector,rent,9.67,1.98,rural,1,other,8065.78,0,0.6165,2,2,0,0.5416,0,
37,80216.96,private,mortgage,5.68,6.66,suburban,1,home_improvement,16325.34,0,0.539,0,0,0,0.422,0,
55,44623.36,private,rent,9.36,2.15,metro,1,debt_consolidation,31422.54,0,0.8815,2,0,1,0.7263,0,
41,17777.86,private,own,5.68,13.34,metro,1,home_improvement,6727.54,1,0.7436,1,4,0,,0,
28,18764.23,retired,rent,7.88,0.57,metro,0,debt_consolidation,8472.34,0,0.8558,1,0,1,0.577,0,
35,64111.48,private,mortgage,4.07,6.61,suburban,1,debt_consolidation,10860.59,0,0.5199,3,0,0,0.4837,0,
23,58202.04,public_sector,mortgage,10.48,2.57,metro,1,home_improvement,17103.89,0,0.6586,1,1,0,0.5328,1,1.0
49,21419.34,student,own,1.33,4.47,metro,1,other,6874.79,0,0.6577,4,1,0,,0,
41,40316.02,self_employed,mortgage,3.63,6.74,metro,0,car,13665.19,1,0.7589,1,2,1,0.5146,0,
60,31476.76,unemployed,own,2.47,4.94,metro,1,debt_consolidation,8129.94,1,0.6528,3,1,0,0.601,0,
43,49843.12,retired,own,1.33,4.65,metro,1,debt_consolidation,23771.89,0,0.857,5,1,0,0.5141,0,
60,22588.72,private,mortgage,10.38,2.12,suburban,1,education,14404.75,0,0.8238,6,1,0,0.6908,1,1.0
30,100253.1,public_sector,rent,7.6,6.32,metro,1,debt_consolidation,37085.59,0,0.6492,3,1,0,0.6332,0,
57,88244.79,self_employed,family,4.22,5.65,metro,1,education,17065.51,1,0.5638,1,1,0,0.443,0,
41,35416.32,retired,rent,2.47,4.66,metro,1,debt_consolidation,7325.59,0,0.6332,1,0,0,0.7041,0,
34,45523.52,public_sector,own,8.21,8.36,metro,1,debt_consolidation,42748.79,0,0.95,3,1,0,0.7074,0,
37,47319.36,retired,mortgage,4.89,3.69,metro,0,small_business,14492.62,0,0.6699,3,0,0,0.6434,0,
48,45840.38,private,mortgage,2.72,3.33,metro,1,other,20312.64,0,0.7984,2,3,1,0.6362,0,
43,7923.67,unemployed,mortgage,5.73,10.81,suburban,1,home_improvement,11914.33,0,0.95,1,0,0,0.7507,1,0.9452362616587938
43,28753.91,self_employed,rent,0.43,3.76,metro,1,small_business,25828.32,1,0.95,2,1,0,0.7441,0,
38,32817.96,private,mortgage,4.3,6.5,metro,1,debt_consolidation,16173.27,0,0.7365,4,0,0,0.5064,0,
43,20247.35,unemployed,family,6.67,4.0,metro,1,small_business,8465.05,0,0.7645,1,6,0,0.7455,1,0.7959327982210175
47,21940.15,public_sector,mortgage,7.3,2.96,metro,1,other,6588.07,0,0.6327,4,1,0,0.5746,0,
19,63117.17,private,mortgage,2.77,8.44,suburban,1,debt_consolidation,39869.45,0,0.853,0,0,0,0.6027,0,
66,13481.87,private,family,6.15,12.22,metro,1,debt_consolidation,15860.05,1,0.95,4,2,1,0.4238,1,0.977359672765442
54,86771.96,public_sector,own,7.79,11.02,metro,1,car,13532.6,0,0.4911,1,0,0,0.5608,0,
59,37906.34,private,rent,7.1,1.87,suburban,1,other,8086.71,0,0.5296,1,0,0,0.5352,0,
39,21508.77,private,mortgage,5.47,3.09,suburban,1,home_improvement,5864.59,1,0.6615,2,3,0,0.6155,0,
29,36216.09,self_employed,rent,4.91,8.29,rural,0,debt_consolidation,25003.01,0,0.95,2,0,1,0.6603,0,
50,72196.42,retired,family,2.96,5.81,suburban,1,home_improvement,42070.31,0,0.8422,0,3,1,0.6451,0,
34,20964.87,private,rent,4.95,6.49,metro,1,small_business,21249.19,0,0.95,1,0,0,0.7964,0,
22,44190.48,public_sector,mortgage,9.15,1.49,suburban,1,debt_consolidation,4398.26,1,0.3765,0,0,0,0.5845,0,
33,30238.24,self_employed,own,3.74,4.44,rural,1,home_improvement,19724.1,1,0.9121,2,2,0,0.7767,0,
52,8673.45,student,rent,2.96,5.21,rural,1,other,1815.37,0,0.6727,3,1,0,0.8062,0,
45,11482.96,unemployed,mortgage,2.38,5.74,metro,1,debt_consolidation,11724.56,0,0.95,1,1,0,0.5739,1,0.9903101937040286
58,9904.09,student,mortgage,2.12,4.68,rural,1,education,2824.19,1,0.6243,0,0,1,0.4928,0,
38,27712.58,retired,own,4.67,6.27,metro,1,debt_consolidation,20905.12,0,0.9123,3,0,0,0.638,1,0.9866492051392821
33,21615.67,private,mortgage,3.12,1.45,rural,1,car,5668.74,0,0.6493,2,1,0,0.6228,0,
47,51263.08,public_sector,rent,8.22,2.94,rural,1,car,13164.25,0,0.6017,3,1,0,0.6175,0,
51,50045.08,private,rent,5.34,9.62,metro,1,debt_consolidation,11162.44,0,0.6662,2,2,0,0.5425,0,
33,50208.71,public_sector,own,7.47,4.37,metro,1,debt_consolidation,27043.39,0,0.7912,2,0,0,0.6075,0,
25,58252.66,retired,mortgage,2.46,4.09,suburban,1,small_business,20433.24,0,0.7081,3,0,0,0.4413,0,
45,16685.37,retired,rent,3.24,2.34,metro,1,home_improvement,8156.85,1,0.8363,2,1,0,0.5637,0,
62,23993.93,private,mortgage,4.26,4.54,suburban,1,debt_consolidation,11904.18,0,0.6796,1,0,0,0.4786,0,
37,26283.77,private,own,6.74,4.93,suburban,1,small_business,8536.42,0,0.5984,5,1,0,0.3146,0,
52,59501.77,private,rent,4.17,3.59,suburban,1,debt_consolidation,25305.04,1,0.799,1,2,1,0.737,0,
24,11350.72,unemployed,rent,1.74,0.98,rural,1,debt_consolidation,3699.18,0,0.8201,6,1,0,0.866,1,1.0
52,105937.08,self_employed,rent,1.12,5.88,rural,1,small_business,56295.69,0,0.95,5,0,0,0.7298,0,
44,139524.79,private,rent,7.57,0.76,metro,1,home_improvement,80000.0,1,0.7873,5,1,0,0.6652,0,
44,44968.92,retired,rent,0.77,3.88,suburban,1,home_improvement,34234.52,0,0.95,1,1,0,0.7411,0,
45,30070.17,private,family,5.16,7.47,metro,1,home_improvement,10920.52,0,0.7634,2,0,0,0.6371,0,
57,25110.27,retired,own,12.53,5.67,suburban,1,education,11928.16,0,0.7326,1,1,0,0.4832,0,
18,13286.2,self_employed,own,1.79,5.24,rural,1,debt_consolidation,9929.03,0,0.95,0,0,0,0.7186,0,
32,67434.36,public_sector,rent,11.79,5.87,suburban,0,debt_consolidation,33918.84,0,0.8656,5,0,0,0.6451,0,
43,14367.9,private,mortgage,4.47,2.72,rural,1,debt_consolidation,5163.24,0,0.7292,0,0,0,0.6754,0,
55,31527.52,public_sector,rent,6.92,13.28,metro,1,debt_consolidation,5725.52,0,0.4624,5,0,0,0.4677,0,
53,17171.48,private,rent,4.24,7.01,metro,1,debt_consolidation,2527.96,0,0.5447,3,1,0,0.7343,0,
49,24579.23,self_employed,mortgage,2.54,6.06,suburban,1,home_improvement,5524.86,0,0.6905,1,0,0,0.4384,0,
33,25264.7,private,rent,3.79,1.25,metro,1,debt_consolidation,11812.49,0,0.7961,2,1,0,0.8087,0,
35,32182.65,private,family,6.66,1.84,rural,1,debt_consolidation,5448.82,0,0.4964,2,0,0,,0,
31,55593.21,self_employed,rent,5.44,1.89,metro,1,debt_consolidation,12419.01,0,0.6549,3,0,0,0.4934,0,
51,32379.59,public_sector,rent,10.55,7.96,rural,1,debt_consolidation,7435.21,0,0.5341,4,1,0,0.5024,0,
37,46126.82,private,own,3.97,7.47,suburban,1,debt_consolidation,16485.24,0,0.6734,0,1,0,0.4447,0,
44,17691.59,private,rent,8.48,3.6,rural,1,other,4213.11,0,0.5464,2,0,0,0.4082,0,
33,32321.54,public_sector,mortgage,10.16,10.52,metro,1,home_improvement,24667.51,0,0.8579,0,1,1,0.6332,0,
58,26193.1,self_employed,mortgage,6.85,10.75,metro,1,debt_consolidation,12371.52,0,0.7718,4,0,0,0.7356,0,
55,33346.88,private,rent,4.49,5.42,metro,1,debt_consolidation,12907.65,0,0.772,2,0,0,0.5297,0,
56,32708.6,public_sector,rent,8.37,3.67,metro,1,debt_consolidation,11956.27,0,0.6918,1,0,0,0.5631,0,
25,30950.75,private,rent,4.13,4.14,suburban,1,debt_consolidation,15655.96,0,0.8203,4,2,0,0.6113,1,1.0
42,19754.47,retired,rent,7.52,0.43,metro,1,car,14131.03,0,0.95,2,0,0,0.4655,0,
42,16445.95,retired,mortgage,0.65,7.96,suburban,0,small_business,6854.84,0,0.757,0,2,0,0.6042,0,
18,20379.2,unemployed,rent,4.86,4.24,metro,1,car,7359.2,1,0.8784,6,1,0,0.8344,1,0.0
41,35200.78,private,mortgage,6.83,6.06,suburban,1,car,17492.67,1,0.6455,1,1,0,0.5988,0,
46,52920.37,public_sector,mortgage,7.63,17.0,metro,1,small_business,15233.73,0,0.6636,0,0,0,0.5507,0,
68,28096.91,private,own,11.07,12.06,metro,1,other,6418.28,0,0.5714,0,2,0,0.427,0,
53,40226.05,private,rent,11.66,4.97,metro,1,debt_consolidation,9474.93,0,0.5481,2,0,0,0.6139,0,
45,27057.49,public_sector,rent,7.31,11.22,metro,1,small_business,23367.66,1,0.95,2,1,0,0.6909,0,
35,30951.28,private,rent,4.23,2.64,metro,1,home_improvement,16276.99,0,0.8619,3,1,0,0.6459,0,
65,108734.5,retired,mortgage,3.95,6.76,suburban,1,debt_consolidation,30778.85,1,0.5884,2,1,0,0.4838,0,
30,22481.58,student,rent,3.51,2.32,suburban,1,car,8430.1,1,0.7832,2,2,1,0.7173,0,
48,63518.86,public_sector,own,14.0,9.08,rural,1,debt_consolidation,11059.75,0,0.5018,1,0,0,0.4597,0,
58,9077.35,unemployed,mortgage,1.98,9.16,metro,1,car,4807.71,0,0.9063,1,0,0,0.6672,0,
42,17179.3,private,mortgage,4.17,3.47,rural,1,debt_consolidation,4586.54,0,0.5949,2,2,0,0.5517,0,
48,53994.17,self_employed,own,1.49,9.48,metro,1,debt_consolidation,24229.92,1,0.8301,1,2,0,0.6581,0,
38,84016.01,private,rent,5.99,7.57,metro,1,car,55493.69,0,0.95,1,2,0,0.7591,0,
42,60221.67,public_sector,rent,14.19,4.74,metro,1,education,17145.51,0,0.6739,3,1,0,0.4975,0,
32,19701.74,self_employed,mortgage,8.71,5.92,metro,1,car,5580.33,0,0.7689,5,3,1,0.7236,0,
31,31752.64,self_employed,rent,4.08,4.45,rural,1,debt_consolidation,13487.05,0,0.8181,3,1,0,0.6649,0,
53,18121.73,student,rent,1.79,1.99,metro,1,debt_consolidation,16632.39,0,0.95,0,0,1,0.7834,0,
38,61674.03,private,rent,4.15,5.12,suburban,1,debt_consolidation,31010.33,0,0.8642,3,1,0,0.4998,0,
50,36872.72,private,rent,6.21,6.4,suburban,1,small_business,12298.76,0,0.7875,5,1,0,0.7517,0,
23,28428.21,student,rent,3.85,3.87,metro,1,debt_consolidation,10751.17,0,0.8392,4,3,0,0.6725,0,
38,33622.25,private,mortgage,7.22,3.14,rural,1,debt_consolidation,8948.44,0,0.5234,2,0,0,0.7253,0,
46,41722.56,student,rent,4.51,1.57,metro,1,debt_consolidation,5400.98,0,0.4581,1,0,0,0.5409,0,
39,108710.45,private,mortgage,5.7,3.76,metro,0,other,32009.97,0,0.7527,1,0,0,0.5509,0,
27,28338.38,private,mortgage,9.24,10.79,suburban,0,other,9687.25,0,0.6679,1,1,0,0.5496,0,
56,45975.18,self_employed,rent,1.13,2.8,suburban,1,debt_consolidation,21619.93,0,0.9071,3,0,1,0.6993,0,
65,86334.48,self_employed,family,3.6,6.71,suburban,1,home_improvement,9853.53,1,0.4162,0,1,0,0.4638,0,
21,15811.96,unemployed,mortgage,2.06,6.36,metro,1,debt_consolidation,6053.81,0,0.7442,4,0,0,0.8202,0,
46,77343.3,private,rent,5.02,5.48,metro,0,small_business,21738.98,0,0.6471,2,2,0,0.5266,0,
62,12599.59,retired,mortgage,6.42,8.65,suburban,1,home_improvement,4129.42,1,0.6833,1,0,0,0.58,0,
41,30998.22,student,rent,5.85,3.1,metro,1,car,11366.7,0,0.6921,3,2,0,0.5993,0,
24,51247.67,public_sector,rent,16.59,4.87,metro,1,debt_consolidation,15932.78,0,0.6127,5,0,0,,0,
45,20845.33,private,family,3.89,3.93,metro,1,other,5980.21,0,0.5725,3,1,0,0.4233,0,
45,56526.0,private,rent,5.84,8.14,suburban,1,debt_consolidation,32621.97,0,0.8103,1,0,0,0.6409,0,
43,46674.29,private,mortgage,5.22,5.38,metro,1,debt_consolidation,8352.81,1,0.5165,2,0,0,0.3815,0,
37,31778.13,private,mortgage,6.22,10.13,metro,1,debt_consolidation,8249.48,1,0.6141,0,0,0,0.6194,0,
44,40199.04,self_employed,own,0.65,7.78,metro,1,debt_consolidation,40781.15,0,0.95,0,2,0,0.5923,0,
51,28878.6,private,rent,4.08,6.2,metro,1,home_improvement,7848.03,0,0.5918,2,2,0,,0,
42,21623.04,private,rent,18.77,2.08,metro,1,small_business,11322.41,0,0.8964,3,0,0,0.8356,0,
50,7842.0,unemployed,own,13.07,5.87,metro,1,car,11773.58,0,0.95,2,1,0,0.5646,1,1.0
42,24241.91,retired,own,2.17,5.74,metro,1,other,8557.59,0,0.6604,1,2,0,0.679,0,
18,75993.98,private,family,7.42,10.26,metro,1,debt_consolidation,13002.57,0,0.5321,2,1,0,0.5285,0,
49,120319.51,private,mortgage,3.9,8.28,metro,1,debt_consolidation,24817.24,0,0.5245,1,0,0,0.462,0,
36,45578.83,public_sector,rent,8.91,2.3,metro,1,debt_consolidation,9389.68,0,0.654,2,2,0,0.7442,0,
44,60891.83,private,own,8.16,13.46,metro,1,debt_consolidation,27126.67,0,0.7344,2,1,0,,0,
46,42830.83,private,mortgage,4.13,8.93,suburban,1,education,23593.4,0,0.804,1,1,1,0.4299,0,
41,42089.08,private,rent,5.02,6.26,rural,1,debt_consolidation,10913.56,0,0.6507,2,1,1,,0,
33,82962.37,public_sector,rent,7.14,14.13,metro,1,debt_consolidation,18686.63,0,0.5667,4,3,0,0.539,0,
61,37184.33,private,rent,9.28,1.09,metro,1,home_improvement,23415.55,0,0.9146,1,1,0,0.7387,0,
41,28233.86,self_employed,mortgage,2.3,6.73,metro,1,small_business,9860.15,0,0.6955,1,1,0,0.7366,0,
24,24466.92,private,family,3.78,7.05,suburban,1,car,62496.84,0,0.95,2,3,1,0.5057,1,0.9653029915552895
30,122952.01,public_sector,rent,11.6,6.44,metro,1,debt_consolidation,80000.0,1,0.8958,1,1,0,0.7008,0,
40,54735.23,self_employed,own,6.22,8.15,suburban,1,debt_consolidation,11094.7,1,0.627,1,0,0,0.4726,0,
43,26734.22,retired,rent,9.32,0.72,suburban,0,car,7204.37,0,0.6435,2,3,0,,0,
54,27094.29,public_sector,own,10.33,7.03,metro,1,small_business,23105.8,0,0.95,3,1,0,0.6053,0,
52,18137.88,unemployed,rent,4.19,2.19,metro,1,other,3984.54,0,0.6742,3,2,0,0.5598,0,
38,23385.25,private,own,5.44,8.58,rural,1,other,13761.29,0,0.8008,1,0,1,0.4723,0,
51,34388.05,private,rent,9.13,1.99,suburban,1,debt_consolidation,16122.47,0,0.8359,2,2,0,0.6287,1,0.0
42,38144.92,private,mortgage,3.88,6.81,metro,1,debt_consolidation,5129.4,1,0.4537,0,0,0,0.4627,0,
54,28402.9,student,rent,6.06,2.18,metro,1,debt_consolidation,4961.77,0,0.5777,2,0,0,0.8919,0,
39,20514.92,public_sector,rent,9.07,12.91,suburban,1,education,16915.21,0,0.8539,3,0,0,0.5902,0,
53,18421.37,private,mortgage,7.52,5.31,metro,1,debt_consolidation,4093.4,0,0.5177,5,0,0,0.4196,0,
47,24959.25,retired,own,3.55,6.63,metro,1,debt_consolidation,9008.88,0,0.6769,2,0,0,0.4611,0,
31,14815.21,public_sector,mortgage,10.69,9.49,suburban,1,car,13653.08,1,0.95,1,0,0,0.7192,0,
45,44282.31,public_sector,rent,13.54,3.1,rural,1,debt_consolidation,27726.33,0,0.9366,2,1,0,0.7193,0,
41,41157.76,retired,own,1.59,5.57,metro,0,other,14962.16,0,0.7433,1,0,0,0.6345,0,
48,74708.46,private,own,5.17,4.94,metro,1,other,19834.01,0,0.5878,1,1,0,0.5924,0,
42,50736.83,private,family,5.17,2.99,metro,1,debt_consolidation,20611.23,1,0.7819,1,1,1,0.5527,0,
32,54460.51,private,own,4.79,7.89,suburban,1,other,10567.88,0,0.5622,1,3,0,,0,
63,133555.74,public_sector,own,9.79,5.07,suburban,1,debt_consolidation,9316.03,0,0.3025,0,0,0,0.5064,0,
31,33355.1,student,rent,1.08,0.41,metro,1,car,19358.37,0,0.8705,2,1,0,0.6497,0,
33,29255.36,retired,family,2.99,2.11,rural,1,debt_consolidation,15875.72,0,0.8269,1,0,0,0.51,0,
52,49332.73,private,rent,8.15,4.36,metro,1,small_business,10418.1,0,0.7001,1,0,0,0.4689,0,
60,17131.56,private,family,4.15,8.6,suburban,1,home_improvement,5173.35,0,0.7134,1,2,0,0.5554,0,
44,52852.06,private,own,4.18,6.12,metro,1,debt_consolidation,16793.14,0,0.6832,3,1,0,0.6195,0,
49,26149.78,private,mortgage,6.52,3.47,suburban,1,other,19774.8,0,0.9302,2,2,0,0.4342,0,
45,32514.46,private,rent,11.51,8.5,metro,1,small_business,12709.83,0,0.7481,4,2,1,0.7146,0,
18,26209.76,private,rent,8.79,1.97,suburban,1,education,4767.2,0,0.6114,1,1,0,0.6816,0,
39,49333.61,private,rent,3.33,10.2,metro,1,small_business,14810.61,0,0.7594,4,2,0,0.5049,0,
72,59421.87,private,own,5.35,12.08,suburban,1,debt_consolidation,6658.76,0,0.4087,0,0,0,0.5517,0,
43,63902.34,self_employed,rent,0.0,5.68,metro,1,debt_consolidation,18258.25,0,0.6804,5,1,1,0.6332,1,0.28157873339605916
62,67333.7,private,rent,6.99,14.31,suburban,1,other,16619.88,0,0.5878,4,0,0,0.5529,0,
63,26570.56,private,rent,5.59,1.31,suburban,1,car,27986.97,1,0.95,2,2,0,0.7301,0,
47,62425.87,public_sector,mortgage,7.0,4.33,suburban,1,debt_consolidation,28336.98,1,0.726,1,0,0,0.4211,0,
68,60311.67,public_sector,rent,6.28,1.24,metro,1,other,27959.99,1,0.7499,2,1,0,0.7132,0,
22,75200.84,private,rent,6.7,4.91,suburban,1,debt_consolidation,26620.16,0,0.6538,3,0,0,0.5073,0,
63,41004.85,public_sector,family,8.43,4.82,metro,1,home_improvement,10648.96,0,0.5283,5,0,1,0.5824,0,
44,64588.33,public_sector,mortgage,15.54,7.84,metro,1,debt_consolidation,80000.0,1,0.95,0,1,0,0.5209,1,0.9930342415309044
68,22510.45,public_sector,rent,6.5,4.26,metro,1,small_business,6532.0,0,0.6884,3,0,0,0.7081,0,
27,35908.61,private,rent,3.23,8.61,metro,1,home_improvement,10100.48,1,0.6356,1,2,0,0.5911,1,0.28337949478142116
50,33262.07,private,mortgage,6.44,6.27,suburban,1,small_business,17549.46,0,0.7658,3,1,0,0.5081,0,
21,33097.31,private,own,4.09,8.3,metro,1,debt_consolidation,5937.94,0,0.5738,2,0,0,0.4765,0,
52,46065.69,public_sector,own,10.6,5.94,suburban,1,small_business,17114.86,1,0.705,1,1,0,0.6636,0,
43,47959.64,private,rent,5.44,2.92,rural,1,small_business,59820.92,0,0.95,2,0,1,0.8162,0,
68,48064.79,private,rent,9.81,1.56,metro,1,debt_consolidation,11422.96,0,0.6306,6,1,0,0.5839,0,
56,79567.07,public_sector,mortgage,7.82,7.32,rural,1,debt_consolidation,14461.61,0,0.5282,3,0,0,0.4915,0,
48,36077.61,public_sector,rent,10.77,2.78,suburban,1,debt_consolidation,34773.26,1,0.95,0,1,0,0.8761,1,0.0
24,9642.33,student,rent,3.62,2.22,suburban,1,other,4966.21,0,0.8771,5,1,1,0.7843,1,0.9928777441519804
22,59078.58,private,family,9.09,6.69,suburban,1,debt_consolidation,16756.8,0,0.5757,0,0,0,0.4832,0,
31,58147.92,private,family,5.38,2.08,rural,1,debt_consolidation,9438.78,0,0.6112,1,0,0,0.501,0,
46,41014.08,private,own,6.76,5.27,metro,1,debt_consolidation,27958.14,0,0.8307,1,2,0,0.7143,0,
42,49412.08,private,rent,7.33,6.32,metro,1,other,15345.49,0,0.6991,2,2,1,0.4617,0,
35,46613.53,self_employed,mortgage,2.7,9.97,rural,1,debt_consolidation,8943.57,0,0.5632,2,1,0,,0,
40,31681.29,public_sector,rent,7.01,0.51,rural,1,car,4734.88,0,0.5024,2,0,0,0.4479,0,
42,25636.15,private,rent,2.78,1.61,suburban,1,education,7864.53,0,0.7541,3,0,0,0.4897,0,
30,43685.13,retired,mortgage,3.55,8.25,rural,1,car,32120.64,0,0.8895,3,1,1,0.5715,1,0.9402047903475146
41,37309.53,retired,family,1.52,2.4,rural,0,debt_consolidation,15189.68,0,0.7239,2,5,0,0.5537,0,
62,68287.91,retired,mortgage,12.34,1.86,metro,1,debt_consolidation,7411.75,0,0.5292,2,0,0,0.5482,0,
47,42551.49,retired,rent,5.74,7.9,metro,1,debt_consolidation,5437.08,0,0.4652,5,1,0,,0,
26,57073.46,private,rent,6.85,2.15,metro,1,other,11943.72,0,0.5399,1,0,0,0.4891,0,
61,7085.28,retired,own,2.09,10.55,suburban,1,debt_consolidation,9326.72,1,0.95,2,0,0,0.5451,1,0.0
32,23518.33,private,own,5.21,4.37,suburban,1,other,4070.15,1,0.5407,2,0,0,0.3986,0,
45,26268.52,private,own,3.38,5.24,metro,1,other,11950.85,0,0.8145,3,2,0,0.6039,0,
31,54346.89,private,family,3.13,3.82,metro,1,other,8295.23,0,0.5031,3,0,0,0.4451,0,
47,31973.47,self_employed,family,0.0,5.59,suburban,1,other,17333.57,0,0.7944,1,1,0,0.6214,0,
69,27548.17,retired,mortgage,2.96,8.02,metro,1,debt_consolidation,11595.48,0,0.6838,0,0,0,0.4435,0,
52,41507.22,self_employed,mortgage,0.84,6.93,metro,1,debt_consolidation,10864.93,0,0.6126,0,1,0,0.4399,0,
26,17289.28,private,mortgage,7.52,2.61,metro,1,debt_consolidation,4106.1,0,0.6304,1,0,0,0.6417,0,
41,36064.43,public_sector,own,11.33,14.44,rural,1,debt_consolidation,12040.06,0,0.6388,2,4,0,0.5808,0,
52,19423.78,private,rent,5.39,12.16,suburban,1,education,34206.58,0,0.95,2,0,0,0.6585,1,0.9299007281330361
